ID,Array
621,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0, 5.293955920339377e-23, 1.0339757656912846e-25, -6.776263578034403e-21, -1.0587911840678754e-22]"
622,"[0.0, 0.0, 0.0, 5.293955920339377e-23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 4.235164736271502e-22, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 0.0, -6.776263578034403e-21]"
623,"[0.0, 1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 3.3881317890172014e-21, 0.0, 0.0, 0.0, -8.470329472543003e-22, 2.710505431213761e-20, 1.6940658945086007e-21, -8.470329472543003e-22]"
624,"[5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 2.710505431213761e-20, -4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, 0.0, 1.3552527156068805e-20]"
625,"[0.0, 0.0, 1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, -3.308722450212111e-24, -8.470329472543003e-22, 4.235164736271502e-22, 1.6940658945086007e-21, 0.0, -4.235164736271502e-22, 0.0, 0.0]"
626,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, 0.0, 0.0, 0.0, 8.470329472543003e-22, -2.6469779601696886e-23, 1.6940658945086007e-21, -8.470329472543003e-22, -3.3881317890172014e-21, 0.0, 0.0, 0.0, -6.776263578034403e-21]"
627,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, -6.776263578034403e-21, 0.0, 2.5849394142282115e-26, 0.0, 0.0, 0.0, -1.0587911840678754e-22, 0.0, -8.470329472543003e-22]"
628,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.271806125530277e-25, 0.0, 1.3552527156068805e-20, 1.6940658945086007e-21, 0.0, -2.6469779601696886e-23, -6.617444900424222e-24, 0.0, 1.6940658945086007e-21, -8.470329472543003e-22]"
629,"[-2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 2.168404344971009e-19, 0.0, 0.0, -6.776263578034403e-21, -4.235164736271502e-22, 8.470329472543003e-22, 0.0, 4.235164736271502e-22, 5.293955920339377e-23, 0.0, 0.0, 0.0, -1.0587911840678754e-22, 0.0]"
630,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6469779601696886e-23, 1.3552527156068805e-20, 0.0, -3.3881317890172014e-21, 2.6469779601696886e-23, 6.776263578034403e-21, 0.0, -8.470329472543003e-22, -2.117582368135751e-22, 2.6469779601696886e-23]"
631,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, 0.0, 8.470329472543003e-22, 1.6940658945086007e-21, 0.0, -8.470329472543003e-22, 0.0, 0.0, -5.293955920339377e-23, 2.117582368135751e-22, 0.0]"
632,"[0.0, -8.470329472543003e-22, 0.0, -8.470329472543003e-22, 2.6469779601696886e-23, 0.0, 0.0, -6.617444900424222e-24, -5.293955920339377e-23, -1.0587911840678754e-22, 0.0, 0.0, 4.235164736271502e-22, -4.235164736271502e-22, 0.0, 0.0, 0.0, 5.293955920339377e-23, 0.0, 3.3881317890172014e-21]"
633,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, -1.6940658945086007e-21, 2.6469779601696886e-23, 0.0, 5.293955920339377e-23, -8.271806125530277e-25, 0.0, 0.0]"
634,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, -3.3881317890172014e-21, 0.0, 0.0, -5.293955920339377e-23, -1.3552527156068805e-20, 3.308722450212111e-24, 3.3881317890172014e-21]"
635,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6543612251060553e-24, 0.0, 6.776263578034403e-21, 1.6940658945086007e-21, 3.3881317890172014e-21, 8.470329472543003e-22, 0.0, 1.6940658945086007e-21, -1.3552527156068805e-20, 0.0]"
636,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.117582368135751e-22, -1.6940658945086007e-21, 0.0, 1.6940658945086007e-21, 3.3881317890172014e-21, 0.0, -6.776263578034403e-21, 5.293955920339377e-23, -1.0587911840678754e-22, 0.0]"
637,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, -6.776263578034403e-21, 0.0, -3.3881317890172014e-21, 3.3881317890172014e-21, 0.0, 2.117582368135751e-22, 0.0, 0.0, 0.0]"
638,"[0.0, 0.0, 2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.293955920339377e-23, -1.3552527156068805e-20, 6.776263578034403e-21, 0.0, 0.0, -4.235164736271502e-22, 8.470329472543003e-22, -1.6940658945086007e-21, 0.0]"
639,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 2.6469779601696886e-23, 0.0, 0.0, -2.6469779601696886e-23, 0.0, 0.0, 0.0, -1.0587911840678754e-22]"
640,"[0.0, 0.0, -1.6940658945086007e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.117582368135751e-22, -8.470329472543003e-22, 0.0, 6.776263578034403e-21, 0.0, -1.3234889800848443e-23, 1.3234889800848443e-23, 3.3881317890172014e-21, -2.6469779601696886e-23, -5.293955920339377e-23]"
641,"[0.0, 0.0, 1.3552527156068805e-20, 6.617444900424222e-24, -2.710505431213761e-20, 0.0, -6.776263578034403e-21, 0.0, 0.0, -6.776263578034403e-21, -1.3552527156068805e-20, 1.6940658945086007e-21, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 2.710505431213761e-20, 0.0, 0.0, 0.0]"
642,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, 8.470329472543003e-22, -1.3552527156068805e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21]"
643,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 0.0, 3.3881317890172014e-21, 0.0, -1.6940658945086007e-21, -6.776263578034403e-21, -2.117582368135751e-22, 4.235164736271502e-22]"
644,"[0.0, 0.0, -5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0587911840678754e-22, 1.6940658945086007e-21, -3.3881317890172014e-21, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 0.0, -6.776263578034403e-21, 1.6940658945086007e-21]"
645,"[-5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6940658945086007e-21, 3.3881317890172014e-21, -6.617444900424222e-24, 1.6940658945086007e-21, 2.6469779601696886e-23, -3.308722450212111e-24, 1.6940658945086007e-21, 0.0, -2.6469779601696886e-23, -5.293955920339377e-23]"
646,"[0.0, -2.710505431213761e-20, 2.710505431213761e-20, 0.0, 0.0, -2.168404344971009e-19, 0.0, 1.0587911840678754e-22, 5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, 0.0, 0.0, 4.235164736271502e-22, 2.6469779601696886e-23, 4.235164736271502e-22]"
647,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.293955920339377e-23, 0.0, 0.0, -2.0679515313825692e-25, 0.0, 6.776263578034403e-21, 1.3234889800848443e-23, 4.235164736271502e-22, 0.0, 0.0]"
648,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.293955920339377e-23, 8.470329472543003e-22, 0.0, 1.6940658945086007e-21, 3.3881317890172014e-21, 0.0, 0.0, 0.0]"
649,"[6.776263578034403e-21, -2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, -5.421010862427522e-20, -2.710505431213761e-20, 3.3881317890172014e-21, 2.117582368135751e-22, 1.3552527156068805e-20, 6.776263578034403e-21, 6.776263578034403e-21, -1.3552527156068805e-20, -8.470329472543003e-22, -6.776263578034403e-21, 1.3552527156068805e-20]"
650,"[0.0, 6.776263578034403e-21, -4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.117582368135751e-22, 0.0, 0.0, -3.3881317890172014e-21, 1.3552527156068805e-20, 8.470329472543003e-22, -1.3234889800848443e-23, 0.0]"
651,"[0.0, 0.0, 0.0, -1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0587911840678754e-22, 6.776263578034403e-21, -2.117582368135751e-22, 0.0, -1.6940658945086007e-21, 0.0, 0.0]"
652,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.117582368135751e-22, 0.0, -1.6940658945086007e-21, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0, 0.0, 6.776263578034403e-21]"
653,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, -4.235164736271502e-22, -2.6469779601696886e-23, 2.117582368135751e-22, 0.0, 1.3552527156068805e-20, -3.308722450212111e-24, -3.3881317890172014e-21, -6.776263578034403e-21]"
654,"[-3.3881317890172014e-21, 2.168404344971009e-19, 0.0, -2.710505431213761e-20, 0.0, 1.6940658945086007e-21, -2.168404344971009e-19, -1.6940658945086007e-21, 0.0, -5.421010862427522e-20, 0.0, 2.710505431213761e-20, -2.710505431213761e-20, 0.0, -2.710505431213761e-20, 3.3881317890172014e-21, 1.6940658945086007e-21, 0.0, -1.6940658945086007e-21, 0.0]"
655,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, -2.710505431213761e-20, -1.6940658945086007e-21, 0.0, 0.0, -4.235164736271502e-22, 0.0, 1.3234889800848443e-23, 0.0, -1.3552527156068805e-20]"
656,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 0.0, -2.6469779601696886e-23, 0.0, 1.3552527156068805e-20, 0.0, -1.3234889800848443e-23, 0.0, 0.0]"
657,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3234889800848443e-23, 1.6940658945086007e-21, 0.0, 0.0, 2.6469779601696886e-23, 5.169878828456423e-26, 0.0, 0.0, -3.3881317890172014e-21, -6.776263578034403e-21]"
658,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, 8.470329472543003e-22, 0.0, -6.776263578034403e-21, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0]"
659,"[-1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 3.3881317890172014e-21, -5.293955920339377e-23, 2.117582368135751e-22, 0.0, 0.0, 8.470329472543003e-22, 0.0, 0.0]"
660,"[0.0, 0.0, 0.0, 0.0, -6.776263578034403e-21, -1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, -5.293955920339377e-23, -3.3881317890172014e-21, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 8.470329472543003e-22, 0.0, 0.0, -6.776263578034403e-21]"
661,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.117582368135751e-22, -2.0679515313825692e-25, -1.6940658945086007e-21, 0.0, 1.6940658945086007e-21, 3.3881317890172014e-21, 1.6543612251060553e-24, -2.117582368135751e-22, 4.235164736271502e-22, 6.776263578034403e-21]"
662,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6543612251060553e-24, 0.0, 8.470329472543003e-22, -1.6940658945086007e-21, 0.0, 1.6940658945086007e-21, 5.293955920339377e-23, 4.235164736271502e-22, 0.0, 1.6940658945086007e-21]"
663,"[0.0, 5.421010862427522e-20, 1.3552527156068805e-20, 2.710505431213761e-20, 0.0, 0.0, 0.0, 5.421010862427522e-20, 5.421010862427522e-20, 1.0842021724855044e-19, 0.0, -4.235164736271502e-22, 6.776263578034403e-21, 0.0, 1.3552527156068805e-20, 0.0, 0.0, -1.6940658945086007e-21, -3.308722450212111e-24, -5.293955920339377e-23]"
664,"[0.0, 0.0, 1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, -2.117582368135751e-22, 0.0, -3.3881317890172014e-21, 0.0, 0.0]"
665,"[0.0, 0.0, 1.6940658945086007e-21, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 6.776263578034403e-21, -5.293955920339377e-23, 1.6940658945086007e-21, 0.0, -3.3881317890172014e-21, 0.0, 3.3881317890172014e-21, 0.0, 8.470329472543003e-22, 0.0, 0.0]"
666,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0, 0.0, 3.308722450212111e-24, 0.0, -1.0587911840678754e-22]"
667,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 2.117582368135751e-22, 0.0, -6.776263578034403e-21, 0.0, 1.3552527156068805e-20, 0.0, 0.0, -1.3552527156068805e-20, -4.235164736271502e-22]"
668,"[0.0, -1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, 0.0, -1.3552527156068805e-20, 0.0, 0.0, 0.0]"
669,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, 8.470329472543003e-22, -2.117582368135751e-22, 1.3552527156068805e-20, 5.293955920339377e-23, 0.0, -6.617444900424222e-24, 0.0, 2.6469779601696886e-23, 5.169878828456423e-26]"
670,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.293955920339377e-23, 0.0, 1.0587911840678754e-22, 0.0, 0.0, -1.3552527156068805e-20, 0.0]"
671,"[-1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, -5.421010862427522e-20, -1.0842021724855044e-19, 0.0, -1.0842021724855044e-19, 6.776263578034403e-21, 0.0, 0.0, 0.0, -6.776263578034403e-21, -8.470329472543003e-22, 0.0, 0.0, -2.117582368135751e-22, -1.6940658945086007e-21, 2.6469779601696886e-23]"
672,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 2.0679515313825692e-25, -1.6940658945086007e-21, -1.3552527156068805e-20, -6.776263578034403e-21, -4.235164736271502e-22, -1.6940658945086007e-21, 0.0]"
673,"[0.0, 0.0, -1.0842021724855044e-19, 0.0, 0.0, -6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 2.5849394142282115e-26, 1.0587911840678754e-22, 4.235164736271502e-22, 1.6940658945086007e-21, 6.617444900424222e-24, 0.0, 0.0, -4.235164736271502e-22, 0.0]"
674,"[0.0, 2.6469779601696886e-23, 8.470329472543003e-22, 0.0, 1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 6.776263578034403e-21, 3.3881317890172014e-21, -1.6940658945086007e-21, -6.776263578034403e-21, 0.0, -1.0587911840678754e-22, 0.0, 0.0, 1.3234889800848443e-23]"
675,"[0.0, 5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 0.0, -4.235164736271502e-22, -3.3881317890172014e-21, -4.235164736271502e-22, 0.0, 6.776263578034403e-21, 0.0, -2.710505431213761e-20, -6.776263578034403e-21]"
676,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, 0.0, 0.0, 6.776263578034403e-21, 0.0, 4.235164736271502e-22, 0.0, 4.235164736271502e-22, 6.776263578034403e-21]"
677,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, -6.776263578034403e-21, -4.235164736271502e-22, -1.6940658945086007e-21, -4.235164736271502e-22, -2.6469779601696886e-23, 0.0, 0.0, 0.0]"
678,"[0.0, -2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0587911840678754e-22, 2.117582368135751e-22, -3.308722450212111e-24, 0.0, 0.0, -1.6543612251060553e-24, 0.0, 0.0, 8.470329472543003e-22]"
679,"[0.0, 2.710505431213761e-20, 1.3552527156068805e-20, 0.0, 0.0, 5.421010862427522e-20, 0.0, -2.710505431213761e-20, 0.0, 0.0, 6.776263578034403e-21, 3.3881317890172014e-21, 0.0, -3.3881317890172014e-21, 0.0, 0.0, -6.776263578034403e-21, 0.0, 0.0, 0.0]"
680,"[-1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.336808689942018e-19, 0.0, 0.0, 0.0, -3.3881317890172014e-21, -8.470329472543003e-22, 0.0, -1.3234889800848443e-23, 0.0, 2.6469779601696886e-23, -5.293955920339377e-23, 0.0, -1.6543612251060553e-24]"
681,"[0.0, 0.0, 5.421010862427522e-20, 5.421010862427522e-20, 0.0, 1.0842021724855044e-19, 0.0, 0.0, 0.0, -5.421010862427522e-20, 0.0, 0.0, 4.235164736271502e-22, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 6.617444900424222e-24, -6.617444900424222e-24, 0.0]"
682,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3234889800848443e-23, 5.293955920339377e-23, 0.0, 4.235164736271502e-22, 0.0, -1.6940658945086007e-21, -3.3881317890172014e-21, 0.0, 0.0, -1.6940658945086007e-21]"
683,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 3.308722450212111e-24, 0.0, -2.0679515313825692e-25, -3.3881317890172014e-21, 3.308722450212111e-24, 0.0, 0.0, 0.0]"
684,"[0.0, 0.0, 0.0, -4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 0.0, 0.0, 4.235164736271502e-22, 0.0, 0.0, 0.0, 2.710505431213761e-20, 0.0]"
685,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.168404344971009e-19, 0.0, -4.235164736271502e-22, 0.0, -6.776263578034403e-21, -1.6940658945086007e-21, 2.117582368135751e-22, 0.0, -1.3552527156068805e-20, 0.0, 0.0]"
686,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.117582368135751e-22, 8.470329472543003e-22, -8.470329472543003e-22, 4.235164736271502e-22, 0.0, 0.0, -1.3552527156068805e-20]"
687,"[0.0, 0.0, 5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 0.0, 0.0, 4.235164736271502e-22, 6.776263578034403e-21, 0.0, 6.617444900424222e-24, 0.0, 0.0, 0.0]"
688,"[1.0587911840678754e-22, 0.0, 0.0, 4.336808689942018e-19, 0.0, 0.0, 0.0, 4.336808689942018e-19, 0.0, 0.0, -1.3552527156068805e-20, 0.0, -1.6940658945086007e-21, 0.0, 0.0, 0.0, 0.0, -2.710505431213761e-20, -2.117582368135751e-22, -4.235164736271502e-22]"
689,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3552527156068805e-20, -1.6940658945086007e-21, 0.0, 6.776263578034403e-21, -1.3552527156068805e-20, 2.710505431213761e-20, -1.3552527156068805e-20, 6.776263578034403e-21, 1.0587911840678754e-22, 0.0]"
690,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.117582368135751e-22, -1.6940658945086007e-21, 0.0, 4.235164736271502e-22, -6.776263578034403e-21, 0.0, 6.617444900424222e-24, 0.0, 1.6940658945086007e-21, 0.0]"
691,"[-2.168404344971009e-19, -4.336808689942018e-19, 0.0, 0.0, 0.0, 0.0, -5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, -1.6940658945086007e-21, -3.3881317890172014e-21, 1.3552527156068805e-20]"
692,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 0.0, 0.0, -1.3552527156068805e-20, 0.0, 4.235164736271502e-22, 1.6940658945086007e-21, 8.470329472543003e-22, -6.776263578034403e-21]"
693,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.117582368135751e-22, 3.3881317890172014e-21, 0.0, 4.235164736271502e-22, 0.0]"
694,"[0.0, -5.421010862427522e-20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, 0.0, 1.6940658945086007e-21, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 0.0, 0.0, 6.776263578034403e-21]"
695,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, 0.0, 0.0, 0.0, -1.6940658945086007e-21, 4.235164736271502e-22, -8.470329472543003e-22, 0.0]"
696,"[1.6940658945086007e-21, 0.0, 0.0, -1.0587911840678754e-22, 0.0, -3.308722450212111e-24, 2.117582368135751e-22, 1.6940658945086007e-21, 4.235164736271502e-22, 1.0587911840678754e-22, 0.0, 2.117582368135751e-22, 0.0, -1.3552527156068805e-20, -8.470329472543003e-22, 1.3552527156068805e-20, -1.6940658945086007e-21, -3.3881317890172014e-21, 0.0, -3.3881317890172014e-21]"
697,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.235164736271502e-22, 0.0, 0.0, 0.0, 3.3881317890172014e-21, -3.3881317890172014e-21, 0.0, -1.6940658945086007e-21]"
698,"[0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, -1.0339757656912846e-25, 0.0, 0.0, 0.0, -2.117582368135751e-22, 0.0, 0.0, 0.0, -6.776263578034403e-21, 0.0]"
699,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.117582368135751e-22, 0.0, 2.117582368135751e-22, -8.470329472543003e-22, 0.0, 0.0, 0.0, 1.3552527156068805e-20]"
700,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.117582368135751e-22, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 0.0, 0.0, 0.0, -1.0587911840678754e-22]"
701,"[-2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 1.0842021724855044e-19, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, 0.0, 0.0, 0.0, -8.470329472543003e-22, 0.0, 6.776263578034403e-21, 0.0, -6.776263578034403e-21]"
702,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, 1.6543612251060553e-24, 6.776263578034403e-21, 5.293955920339377e-23]"
703,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.293955920339377e-23, 3.3881317890172014e-21, 0.0, 2.117582368135751e-22, 0.0, 0.0, -1.6940658945086007e-21, 0.0, -6.776263578034403e-21, 0.0]"
704,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.117582368135751e-22, 0.0, 2.117582368135751e-22, 0.0, 0.0, 0.0, 2.117582368135751e-22, 0.0]"
705,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.6940658945086007e-21, -3.3881317890172014e-21, 0.0, -1.0587911840678754e-22, 0.0, 0.0, 0.0, -2.117582368135751e-22, 0.0, 0.0]"
706,"[3.3881317890172014e-21, 0.0, -1.6940658945086007e-21, 0.0, 0.0, 0.0, 3.3881317890172014e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.776263578034403e-21, 0.0, 6.617444900424222e-24, 0.0, -1.3234889800848443e-23, -1.6940658945086007e-21, 0.0]"
707,"[-2.168404344971009e-19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3881317890172014e-21, 0.0, 2.0679515313825692e-25, -4.1359030627651384e-25, 2.117582368135751e-22, 6.776263578034403e-21, 0.0, 0.0, 0.0]"
708,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.235164736271502e-22, 1.6940658945086007e-21, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 0.0, 0.0]"
709,"[0.0, 0.0, 0.0, 0.0, 0.0, 2.168404344971009e-19, -2.710505431213761e-20, 0.0, 0.0, 0.0, 0.0, 1.3552527156068805e-20, 0.0, -2.117582368135751e-22, 3.3881317890172014e-21, 0.0, 6.776263578034403e-21, 0.0, 0.0, 0.0]"
710,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.293955920339377e-23, 0.0, 1.6940658945086007e-21, -3.3881317890172014e-21, 2.117582368135751e-22, 0.0, 1.6940658945086007e-21, 4.235164736271502e-22, 0.0, -3.3881317890172014e-21]"
711,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.470329472543003e-22, 0.0, 5.293955920339377e-23, 5.293955920339377e-23, -3.3881317890172014e-21, -1.6940658945086007e-21, -1.6940658945086007e-21, 0.0, 0.0, -3.308722450212111e-24]"
